INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30501233	3	5	1	233	Gem9_3_3	Hoàng Tinh ThÕch tinh hoa (c¤p 6)	Sau khi sØ døng s¨ tång huy«n công công kích cüa bän thân thêm #G170 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YHoàng Tinh ThÕch toái phiªn (c¤p 6) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Hoàng Tinh ThÕch (c¤p 6) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	6	0	2005	-1	1
30501234	3	5	1	234	Gem9_3_3	Hoàng Tinh ThÕch tinh hoa (c¤p 7)	Sau khi sØ døng s¨ tång huy«n công công kích cüa bän thân thêm #G230 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YHoàng Tinh ThÕch toái phiªn (c¤p 7) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Hoàng Tinh ThÕch (c¤p 7) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	7	0	2005	-1	1
30501235	3	5	1	235	Gem9_3_3	Hoàng Tinh ThÕch tinh hoa (c¤p 8)	Sau khi sØ døng s¨ tång huy«n công công kích cüa bän thân thêm #G290 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YHoàng Tinh ThÕch toái phiªn (c¤p 8) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Hoàng Tinh ThÕch (c¤p 8) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	8	0	2005	-1	1
30501236	3	5	1	236	Gem9_3_3	Hoàng Tinh ThÕch tinh hoa (c¤p 9)	Sau khi sØ døng s¨ tång huy«n công công kích cüa bän thân thêm #G300 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YHoàng Tinh ThÕch toái phiªn (c¤p 9) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Hoàng Tinh ThÕch (c¤p 9) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	9	0	2005	-1	1
30501237	3	5	1	237	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 1)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G12 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 1) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 1) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	1	0	2005	-1	1
30501238	3	5	1	238	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 2)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G23 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 2) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 2) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	2	0	2005	-1	1
30501239	3	5	1	239	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 3)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G33 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 3) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 3) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	3	0	2005	-1	1
30501240	3	5	1	240	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 4)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G60 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 4) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 4) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	4	0	2005	-1	1
30501241	3	5	1	241	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 5)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G120 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 5) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 5) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	5	0	2005	-1	1
30501242	3	5	1	242	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 6)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G170 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 6) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 6) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	6	0	2005	-1	1
30501243	3	5	1	243	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 7)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G230 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 7) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 7) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	7	0	2005	-1	1
30501244	3	5	1	244	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 8)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G290 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 8) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 8) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	8	0	2005	-1	1
30501245	3	5	1	245	Gem9_3_6	Løc Tinh ThÕch tinh hoa (c¤p 9)	Sau khi sØ døng s¨ tång ðµc công công kích cüa bän thân thêm #G300 ði¬m#W, kéo dài trong #G48 gi¶#W. #r#GHi®u Ñng này sau khi nhân v§t tØ vong vçn t°n tÕi, và ð°ng th¶i khi thoát khöi game vçn tính th¶i gian. #r#WSau m²i l¥n sØ døng xong có th¬ ðÕt ðßþc #YLøc Tinh ThÕch toái phiªn (c¤p 9) #W, Thu th§p ðü #G72 miªng #Wtoái phiªn có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh #Wð±i l¤y mµt viên #YThu¥n T¸nh Løc Tinh ThÕch (c¤p 9) #W. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng)	10	4	1	5	250	332206	78	1	-1	-1	-1	4	V§t ph¦m ð£c thù	9	0	2005	-1	1
30501246	3	5	1	246	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 1)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W  ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 1) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	1	0	2005	-1	1
30501247	3	5	1	247	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 2)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 2) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	2	0	2005	-1	1
30501248	3	5	1	248	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 3)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 3) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	3	0	2005	-1	1
30501249	3	5	1	249	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 4)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 4) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	4	0	2005	-1	1
30501250	3	5	1	250	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 5)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 5) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	5	0	2005	-1	1
30501251	3	5	1	251	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 6)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 6) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	6	0	2005	-1	1
30501252	3	5	1	252	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 7)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 7) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	7	0	2005	-1	1
30501253	3	5	1	253	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 8)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 8) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	8	0	2005	-1	1
30501254	3	5	1	254	Gem9_3_9	H± Nhãn ThÕch toái phiªn (c¤p 9)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YH± Nhãn ThÕch (c¤p 9) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	9	0	2005	-1	1
30501255	3	5	1	255	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 1)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 1) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	1	0	2005	-1	1
30501256	3	5	1	256	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 2)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 2) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	2	0	2005	-1	1
30501257	3	5	1	257	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 3)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 3) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	3	0	2005	-1	1
30501258	3	5	1	258	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 4)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 4) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	4	0	2005	-1	1
30501259	3	5	1	259	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 5)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 5) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	5	0	2005	-1	1
30501260	3	5	1	260	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 6)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 6) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	6	0	2005	-1	1
30501261	3	5	1	261	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 7)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 7) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	7	0	2005	-1	1
30501262	3	5	1	262	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 8)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 8) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	8	0	2005	-1	1
30501263	3	5	1	263	Gem9_3_16	Miêu Nhãn ThÕch toái phiªn (c¤p 9)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YMiêu Nhãn ThÕch (c¤p 9) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	9	0	2005	-1	1
30501264	3	5	1	264	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 1)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 1) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	1	0	2005	-1	1
30501265	3	5	1	265	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 2)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 2) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	2	0	2005	-1	1
30501266	3	5	1	266	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 3)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 3) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	3	0	2005	-1	1
30501267	3	5	1	267	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 4)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 4) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	4	0	2005	-1	1
30501268	3	5	1	268	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 5)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 5) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	5	0	2005	-1	1
30501269	3	5	1	269	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 6)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 6) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	6	0	2005	-1	1
30501270	3	5	1	270	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 7)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 7) #W. 	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	7	0	2005	-1	1
30501271	3	5	1	271	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 8)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 8) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	8	0	2005	-1	1
30501272	3	5	1	272	Gem9_3_10	TØ Ng÷c toái phiªn (c¤p 9)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YTØ Ng÷c (c¤p 9) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	9	0	2005	-1	1
30501273	3	5	1	273	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 1)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 1) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	1	0	2005	-1	1
30501274	3	5	1	274	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 2)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 2) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	2	0	2005	-1	1
30501275	3	5	1	275	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 3)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 3) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	3	0	2005	-1	1
30501276	3	5	1	276	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 4)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 4) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	4	0	2005	-1	1
30501277	3	5	1	277	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 5)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 5) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	5	0	2005	-1	1
30501278	3	5	1	278	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 6)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 6) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	6	0	2005	-1	1
30501279	3	5	1	279	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 7)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 7) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	7	0	2005	-1	1
30501280	3	5	1	280	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 8)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 8) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	8	0	2005	-1	1
30501281	3	5	1	281	Gem9_3_15	T± Mçu Løc toái phiªn (c¤p 9)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YT± Mçu Løc (c¤p 9) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	9	0	2005	-1	1
30501282	3	5	1	282	Gem9_3_13	H°ng Tinh ThÕch toái phiªn (c¤p 1)	Khi thu th§p xong #G72 miªng toái phiªn#W có th¬ ðªn #GLÕc Dß½ng [194,180] #RGia Cát Kh±ng Minh#W ð±i l¤y 1 viên #YThu¥n T¸nh H°ng Tinh ThÕch (c¤p 1) #W.	10	4	1	4	250	-1	-1	1	-1	-1	-1	-1	V§t ph¦m ð£c thù	1	0	2005	-1	1
