INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
31502	Thiªu Lâm Mµc Nhân	0	130	3593	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	139	3835	4639	2179	4639	2179	44989	1	29	10	0	0	3	5	0	0	0
31503	Thiªu Lâm Mµc Nhân	0	140	3861	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	149	4102	4972	2335	4972	2335	48215	1	29	10	0	0	3	5	0	0	0
31504	Thiªu Lâm Mµc Nhân	0	150	4102	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	159	4102	5304	2491	5304	2491	51440	1	29	10	0	0	3	5	0	0	0
31505	Thiªu Lâm Mµc Nhân	0	160	4102	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	169	4102	5637	2647	5637	2647	54666	1	29	10	0	0	3	5	0	0	0
31506	Thiªu Lâm Mµc Nhân	0	170	4102	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	179	4102	5970	2804	5970	2804	57891	1	29	10	0	0	3	5	0	0	0
31507	Thiªu Lâm Mµc Nhân	0	180	4102	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	189	4102	6302	2960	6302	2960	61117	1	29	10	0	0	3	5	0	0	0
31508	Thiªu Lâm Mµc Nhân	0	190	4102	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	199	4102	6635	3116	6635	3116	64343	1	29	10	0	0	3	5	0	0	0
31509	Thiªu Lâm Mµc Nhân	0	200	4102	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	544	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_7	1200	2400	209	4102	6668	3132	6668	3132	64665	1	29	10	0	0	3	5	0	0	0
31510	M§t Thám	0	110	3056	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	35635	4176	0	0	2676	254	11	11	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	119	3297	3974	1866	3974	1866	38538	1	28	10	0	0	2	5	0	0	0
31511	M§t Thám	0	120	3324	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	38860	4554	0	0	2918	277	12	12	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	129	3565	4306	2022	4306	2022	41763	1	28	10	0	0	2	5	0	0	0
31512	M§t Thám	0	130	3593	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	139	3835	4639	2179	4639	2179	44989	1	28	10	0	0	2	5	0	0	0
31513	M§t Thám	0	140	3861	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	149	4102	4972	2335	4972	2335	48215	1	28	10	0	0	2	5	0	0	0
31514	M§t Thám	0	150	4102	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	159	4102	5304	2491	5304	2491	51440	1	28	10	0	0	2	5	0	0	0
31515	M§t Thám	0	160	4102	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	169	4102	5637	2647	5637	2647	54666	1	28	10	0	0	2	5	0	0	0
31516	M§t Thám	0	170	4102	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	179	4102	5970	2804	5970	2804	57891	1	28	10	0	0	2	5	0	0	0
31517	M§t Thám	0	180	4102	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	189	4102	6302	2960	6302	2960	61117	1	28	10	0	0	2	5	0	0	0
31518	M§t Thám	0	190	4102	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	199	4102	6635	3116	6635	3116	64343	1	28	10	0	0	2	5	0	0	0
31519	M§t Thám	0	200	4102	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	1900	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	38	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_16	1200	2400	209	4102	6668	3132	6668	3132	64665	1	28	10	0	0	2	5	0	0	0
31520	Thâu TØu H¥u TØ	0	110	3056	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	35635	4176	0	0	2676	254	11	11	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	119	3297	3974	1866	3974	1866	38538	1	27	10	0	0	4	5	0	0	0
31521	Thâu TØu H¥u TØ	0	120	3324	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	38860	4554	0	0	2918	277	12	12	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	129	3565	4306	2022	4306	2022	41763	1	27	10	0	0	4	5	0	0	0
31522	Thâu TØu H¥u TØ	0	130	3593	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	139	3835	4639	2179	4639	2179	44989	1	27	10	0	0	4	5	0	0	0
31523	Thâu TØu H¥u TØ	0	140	3861	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	149	4102	4972	2335	4972	2335	48215	1	27	10	0	0	4	5	0	0	0
31524	Thâu TØu H¥u TØ	0	150	4102	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	159	4102	5304	2491	5304	2491	51440	1	27	10	0	0	4	5	0	0	0
31525	Thâu TØu H¥u TØ	0	160	4102	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	169	4102	5637	2647	5637	2647	54666	1	27	10	0	0	4	5	0	0	0
31526	Thâu TØu H¥u TØ	0	170	4102	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	179	4102	5970	2804	5970	2804	57891	1	27	10	0	0	4	5	0	0	0
31527	Thâu TØu H¥u TØ	0	180	4102	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	189	4102	6302	2960	6302	2960	61117	1	27	10	0	0	4	5	0	0	0
31528	Thâu TØu H¥u TØ	0	190	4102	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	199	4102	6635	3116	6635	3116	64343	1	27	10	0	0	4	5	0	0	0
31529	Thâu TØu H¥u TØ	0	200	4102	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	153	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_5	1200	2400	209	4102	6668	3132	6668	3132	64665	1	27	10	0	0	4	5	0	0	0
31530	Yêu Nhiêu Tâm Ma	0	110	3056	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	35635	4176	0	0	2676	254	11	11	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	119	3297	3974	1866	3974	1866	38538	1	29	10	0	0	7	5	0	0	0
31531	Yêu Nhiêu Tâm Ma	0	120	3324	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	38860	4554	0	0	2918	277	12	12	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	129	3565	4306	2022	4306	2022	41763	1	29	10	0	0	7	5	0	0	0
31532	Yêu Nhiêu Tâm Ma	0	130	3593	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	139	3835	4639	2179	4639	2179	44989	1	29	10	0	0	7	5	0	0	0
31533	Yêu Nhiêu Tâm Ma	0	140	3861	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	149	4102	4972	2335	4972	2335	48215	1	29	10	0	0	7	5	0	0	0
31534	Yêu Nhiêu Tâm Ma	0	150	4102	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	159	4102	5304	2491	5304	2491	51440	1	29	10	0	0	7	5	0	0	0
31535	Yêu Nhiêu Tâm Ma	0	160	4102	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	169	4102	5637	2647	5637	2647	54666	1	29	10	0	0	7	5	0	0	0
31536	Yêu Nhiêu Tâm Ma	0	170	4102	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	179	4102	5970	2804	5970	2804	57891	1	29	10	0	0	7	5	0	0	0
31537	Yêu Nhiêu Tâm Ma	0	180	4102	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	189	4102	6302	2960	6302	2960	61117	1	29	10	0	0	7	5	0	0	0
31538	Yêu Nhiêu Tâm Ma	0	190	4102	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	199	4102	6635	3116	6635	3116	64343	1	29	10	0	0	7	5	0	0	0
31539	Yêu Nhiêu Tâm Ma	0	200	4102	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	557	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_12	1200	2400	209	4102	6668	3132	6668	3132	64665	1	29	10	0	0	7	5	0	0	0
31540	Nga My Ác Viên	0	110	3056	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	35635	4176	0	0	2676	254	11	11	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	119	3297	3974	1866	3974	1866	38538	1	27	10	0	0	4	5	0	0	0
31541	Nga My Ác Viên	0	120	3324	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	38860	4554	0	0	2918	277	12	12	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	129	3565	4306	2022	4306	2022	41763	1	27	10	0	0	4	5	0	0	0
31542	Nga My Ác Viên	0	130	3593	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	139	3835	4639	2179	4639	2179	44989	1	27	10	0	0	4	5	0	0	0
31543	Nga My Ác Viên	0	140	3861	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	149	4102	4972	2335	4972	2335	48215	1	27	10	0	0	4	5	0	0	0
31544	Nga My Ác Viên	0	150	4102	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	159	4102	5304	2491	5304	2491	51440	1	27	10	0	0	4	5	0	0	0
31545	Nga My Ác Viên	0	160	4102	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	169	4102	5637	2647	5637	2647	54666	1	27	10	0	0	4	5	0	0	0
31546	Nga My Ác Viên	0	170	4102	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	179	4102	5970	2804	5970	2804	57891	1	27	10	0	0	4	5	0	0	0
31547	Nga My Ác Viên	0	180	4102	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	189	4102	6302	2960	6302	2960	61117	1	27	10	0	0	4	5	0	0	0
31548	Nga My Ác Viên	0	190	4102	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	199	4102	6635	3116	6635	3116	64343	1	27	10	0	0	4	5	0	0	0
31549	Nga My Ác Viên	0	200	4102	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	45	1	1	-1	100	100	set:FightNPCHeader4 image:FightNPCHeader4_25	1200	2400	209	4102	6668	3132	6668	3132	64665	1	27	10	0	0	4	5	0	0	0
31550	Mµc Vß½ng Tri Thù	0	110	3056	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	35635	4176	0	0	2676	254	11	11	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	119	3297	3974	1866	3974	1866	38538	1	27	10	0	0	4	5	0	0	0
31551	Mµc Vß½ng Tri Thù	0	120	3324	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	38860	4554	0	0	2918	277	12	12	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	129	3565	4306	2022	4306	2022	41763	1	27	10	0	0	4	5	0	0	0
31552	Mµc Vß½ng Tri Thù	0	130	3593	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	139	3835	4639	2179	4639	2179	44989	1	27	10	0	0	4	5	0	0	0
31553	Mµc Vß½ng Tri Thù	0	140	3861	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	149	4102	4972	2335	4972	2335	48215	1	27	10	0	0	4	5	0	0	0
31554	Mµc Vß½ng Tri Thù	0	150	4102	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	159	4102	5304	2491	5304	2491	51440	1	27	10	0	0	4	5	0	0	0
31555	Mµc Vß½ng Tri Thù	0	160	4102	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	169	4102	5637	2647	5637	2647	54666	1	27	10	0	0	4	5	0	0	0
31556	Mµc Vß½ng Tri Thù	0	170	4102	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	179	4102	5970	2804	5970	2804	57891	1	27	10	0	0	4	5	0	0	0
31557	Mµc Vß½ng Tri Thù	0	180	4102	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	189	4102	6302	2960	6302	2960	61117	1	27	10	0	0	4	5	0	0	0
31558	Mµc Vß½ng Tri Thù	0	190	4102	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	199	4102	6635	3116	6635	3116	64343	1	27	10	0	0	4	5	0	0	0
31559	Mµc Vß½ng Tri Thù	0	200	4102	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	40	1	1	-1	100	100	set:FightNPCHeader5 image:FightNPCHeader5_21	1200	2400	209	4102	6668	3132	6668	3132	64665	1	27	10	0	0	4	5	0	0	0
31560	Tr¤n Yêu Kh±i L²i	0	110	3056	0	10	0	-1	9	20	1	0.1	-1	0	4593	1726	4593	1726	35635	4176	0	0	2676	254	11	11	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	119	3297	3974	1866	3974	1866	38538	1	29	10	0	0	3	5	0	0	0
31561	Tr¤n Yêu Kh±i L²i	0	120	3324	0	10	0	-1	9	20	1	0.1	-1	0	5009	1882	5009	1882	38860	4554	0	0	2918	277	12	12	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	129	3565	4306	2022	4306	2022	41763	1	29	10	0	0	3	5	0	0	0
31562	Tr¤n Yêu Kh±i L²i	0	130	3593	0	10	0	-1	9	20	1	0.1	-1	0	5425	2038	5425	2038	42086	4932	0	0	3160	300	13	13	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	139	3835	4639	2179	4639	2179	44989	1	29	10	0	0	3	5	0	0	0
31563	Tr¤n Yêu Kh±i L²i	0	140	3861	0	10	0	-1	9	20	1	0.1	-1	0	5841	2194	5841	2194	45312	5310	0	0	3402	324	14	14	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	149	4102	4972	2335	4972	2335	48215	1	29	10	0	0	3	5	0	0	0
31564	Tr¤n Yêu Kh±i L²i	0	150	4102	0	10	0	-1	9	20	1	0.1	-1	0	6256	2351	6256	2351	48537	5688	0	0	3643	347	15	15	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	159	4102	5304	2491	5304	2491	51440	1	29	10	0	0	3	5	0	0	0
31565	Tr¤n Yêu Kh±i L²i	0	160	4102	0	10	0	-1	9	20	1	0.1	-1	0	6672	2507	6672	2507	51763	6066	0	0	3885	370	16	16	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	169	4102	5637	2647	5637	2647	54666	1	29	10	0	0	3	5	0	0	0
31566	Tr¤n Yêu Kh±i L²i	0	170	4102	0	10	0	-1	9	20	1	0.1	-1	0	7088	2663	7088	2663	54988	6444	0	0	4127	393	17	17	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	179	4102	5970	2804	5970	2804	57891	1	29	10	0	0	3	5	0	0	0
31567	Tr¤n Yêu Kh±i L²i	0	180	4102	0	10	0	-1	9	20	1	0.1	-1	0	7504	2819	7504	2819	58214	6822	0	0	4369	416	18	18	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	189	4102	6302	2960	6302	2960	61117	1	29	10	0	0	3	5	0	0	0
31568	Tr¤n Yêu Kh±i L²i	0	190	4102	0	10	0	-1	9	20	1	0.1	-1	0	7919	2975	7919	2975	61440	7200	0	0	4611	439	19	19	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	199	4102	6635	3116	6635	3116	64343	1	29	10	0	0	3	5	0	0	0
31569	Tr¤n Yêu Kh±i L²i	0	200	4102	0	10	0	-1	9	20	1	0.1	-1	0	8335	3132	8335	3132	64665	7578	0	0	4853	462	20	20	3500	1200	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	545	1	1	-1	100	100	set:FightNPCHeader3 image:FightNPCHeader3_9	1200	2400	209	4102	6668	3132	6668	3132	64665	1	29	10	0	0	3	5	0	0	0
