INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
27571	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2757	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	8610	15070	7530	6460	8610	9480	10420	10900	12320	14220	100	450	200	150	100	2000	27570
27572	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2757	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	9390	16440	8220	7040	9390	9480	10420	10900	12320	14220	100	450	200	150	100	2000	27570
27573	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2757	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	10180	17810	8900	7630	10180	9480	10420	10900	12320	14220	100	450	200	150	100	2000	27570
27579	Huy«n Hoang Ð¢ng Xà Bäo Bäo	2757	45	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	7830	13700	6850	5870	7830	9480	10420	10900	12320	14220	100	450	200	150	100	2000	27570
27580	Huy«n Hoang Ð¢ng Xà Trß·ng Thành	2758	55	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8160	14280	7140	6120	8160	10510	11560	12080	13660	15760	100	450	200	150	100	2000	27580
27581	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2758	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8770	15350	7670	6570	8770	10510	11560	12080	13660	15760	100	450	200	150	100	2000	27580
27582	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2758	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9380	16420	8210	7030	9380	10510	11560	12080	13660	15760	100	450	200	150	100	2000	27580
27583	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2758	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9990	17490	8740	7490	9990	10510	11560	12080	13660	15760	100	450	200	150	100	2000	27580
27584	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2758	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	10600	18560	9280	7950	10600	10510	11560	12080	13660	15760	100	450	200	150	100	2000	27580
27589	Huy«n Hoang Ð¢ng Xà Bäo Bäo	2758	55	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8160	14280	7140	6120	8160	10510	11560	12080	13660	15760	100	450	200	150	100	2000	27580
27590	Huy«n Hoang Ð¢ng Xà Trß·ng Thành	2759	65	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8480	14850	7420	6360	8480	11530	12680	13250	14980	17290	100	450	200	150	100	2000	27590
27591	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2759	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8990	15740	7870	6740	8990	11530	12680	13250	14980	17290	100	450	200	150	100	2000	27590
27592	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2759	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	9500	16630	8310	7120	9500	11530	12680	13250	14980	17290	100	450	200	150	100	2000	27590
27593	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2759	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10010	17520	8760	7510	10010	11530	12680	13250	14980	17290	100	450	200	150	100	2000	27590
27594	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2759	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10520	18410	9200	7890	10520	11530	12680	13250	14980	17290	100	450	200	150	100	2000	27590
27595	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2759	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	11030	19310	9650	8270	11030	11530	12680	13250	14980	17290	100	450	200	150	100	2000	27590
27599	Huy«n Hoang Ð¢ng Xà Bäo Bäo	2759	65	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8480	14850	7420	6360	8480	11530	12680	13250	14980	17290	100	450	200	150	100	2000	27590
27600	Huy«n Hoang Ð¢ng Xà Trß·ng Thành	2760	75	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	8810	15420	7710	6610	8810	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27601	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2760	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9250	16190	8090	6940	9250	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27602	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2760	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9690	16970	8480	7270	9690	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27603	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2760	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10130	17740	8870	7600	10130	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27604	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2760	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10570	18510	9250	7930	10570	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27605	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2760	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11020	19280	9640	8260	11020	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27606	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2760	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11460	20050	10020	8590	11460	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27609	Huy«n Hoang Ð¢ng Xà Bäo Bäo	2760	75	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	8810	15420	7710	6610	8810	12550	13800	14430	16310	18820	100	450	200	150	100	2000	27600
27610	Huy«n Hoang Ð¢ng Xà Trß·ng Thành	2761	85	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9130	15980	7990	6850	9130	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27611	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2761	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9520	16670	8330	7140	9520	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27612	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2761	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9910	17350	8670	7430	9910	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27613	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2761	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	10310	18040	9020	7730	10310	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27614	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2761	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	10700	18720	9360	8020	10700	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27615	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2761	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	11090	19410	9700	8320	11090	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27616	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2761	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	11480	20090	10040	8610	11480	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27617	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2761	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	11870	20780	10390	8900	11870	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27619	Huy«n Hoang Ð¢ng Xà Bäo Bäo	2761	85	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9130	15980	7990	6850	9130	13570	14920	15600	17640	20350	100	450	200	150	100	2000	27610
27620	Huy«n Hoang Ð¢ng Xà Trß·ng Thành	2762	95	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9460	16560	8280	7090	9460	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27621	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9810	17180	8590	7360	9810	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27622	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	10170	17800	8900	7630	10170	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27623	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	10520	18420	9210	7890	10520	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27624	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	10880	19040	9520	8160	10880	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27625	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	11230	19660	9830	8420	11230	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27626	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	11590	20280	10140	8690	11590	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27627	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	11940	20900	10450	8960	11940	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27628	Biªn D¸ Huy«n Hoang Ð¢ng Xà	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	12300	21530	10760	9220	12300	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27629	Huy«n Hoang Ð¢ng Xà Bäo Bäo	2762	95	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9460	16560	8280	7090	9460	14590	16040	16770	18960	23880	100	450	200	150	100	2000	27620
27630	Oa Hoàng Long Mãng Trß·ng Thành	2763	5	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	7500	13130	6560	5620	7500	8460	9300	9720	10990	12690	100	350	300	150	100	2000	27630
27631	Oa Hoàng Long Mãng Biªn D¸	2763	5	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	8620	15100	7550	6470	8620	8460	9300	9720	10990	12690	100	350	300	150	100	2000	27630
27632	Oa Hoàng Long Mãng Biªn D¸	2763	5	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	9750	17070	8530	7310	9750	8460	9300	9720	10990	12690	100	350	300	150	100	2000	27630
27639	Oa Hoàng Long Mãng Bäo Bäo	2763	5	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	7500	13130	6560	5620	7500	8460	9300	9720	10990	12690	100	350	300	150	100	2000	27630
27640	Oa Hoàng Long Mãng Trß·ng Thành	2764	45	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	7830	13700	6850	5870	7830	9480	10420	10900	12320	14220	100	350	300	150	100	2000	27640
27641	Oa Hoàng Long Mãng Biªn D¸	2764	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	8610	15070	7530	6460	8610	9480	10420	10900	12320	14220	100	350	300	150	100	2000	27640
27642	Oa Hoàng Long Mãng Biªn D¸	2764	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	9390	16440	8220	7040	9390	9480	10420	10900	12320	14220	100	350	300	150	100	2000	27640
27643	Oa Hoàng Long Mãng Biªn D¸	2764	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	10180	17810	8900	7630	10180	9480	10420	10900	12320	14220	100	350	300	150	100	2000	27640
27649	Oa Hoàng Long Mãng Bäo Bäo	2764	45	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	7830	13700	6850	5870	7830	9480	10420	10900	12320	14220	100	350	300	150	100	2000	27640
27650	Oa Hoàng Long Mãng Trß·ng Thành	2765	55	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8160	14280	7140	6120	8160	10510	11560	12080	13660	15760	100	350	300	150	100	2000	27650
27651	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8770	15350	7670	6570	8770	10510	11560	12080	13660	15760	100	350	300	150	100	2000	27650
27652	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9380	16420	8210	7030	9380	10510	11560	12080	13660	15760	100	350	300	150	100	2000	27650
27653	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	9990	17490	8740	7490	9990	10510	11560	12080	13660	15760	100	350	300	150	100	2000	27650
27654	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	10600	18560	9280	7950	10600	10510	11560	12080	13660	15760	100	350	300	150	100	2000	27650
27659	Oa Hoàng Long Mãng Bäo Bäo	2765	55	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	8160	14280	7140	6120	8160	10510	11560	12080	13660	15760	100	350	300	150	100	2000	27650
27660	Oa Hoàng Long Mãng Trß·ng Thành	2766	65	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8480	14850	7420	6360	8480	11530	12680	13250	14980	17290	100	350	300	150	100	2000	27660
27661	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8990	15740	7870	6740	8990	11530	12680	13250	14980	17290	100	350	300	150	100	2000	27660
27662	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	9500	16630	8310	7120	9500	11530	12680	13250	14980	17290	100	350	300	150	100	2000	27660
27663	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10010	17520	8760	7510	10010	11530	12680	13250	14980	17290	100	350	300	150	100	2000	27660
27664	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	10520	18410	9200	7890	10520	11530	12680	13250	14980	17290	100	350	300	150	100	2000	27660
27665	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	11030	19310	9650	8270	11030	11530	12680	13250	14980	17290	100	350	300	150	100	2000	27660
27669	Oa Hoàng Long Mãng Bäo Bäo	2766	65	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	8480	14850	7420	6360	8480	11530	12680	13250	14980	17290	100	350	300	150	100	2000	27660
27670	Oa Hoàng Long Mãng Trß·ng Thành	2767	75	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	8810	15420	7710	6610	8810	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27671	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9250	16190	8090	6940	9250	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27672	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	9690	16970	8480	7270	9690	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27673	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10130	17740	8870	7600	10130	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27674	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	10570	18510	9250	7930	10570	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27675	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11020	19280	9640	8260	11020	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27676	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	11460	20050	10020	8590	11460	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27679	Oa Hoàng Long Mãng Bäo Bäo	2767	75	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	8810	15420	7710	6610	8810	12550	13800	14430	16310	18820	100	350	300	150	100	2000	27670
27680	Oa Hoàng Long Mãng Trß·ng Thành	2768	85	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9130	15980	7990	6850	9130	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27681	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9520	16670	8330	7140	9520	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27682	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9910	17350	8670	7430	9910	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27683	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	10310	18040	9020	7730	10310	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27684	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	10700	18720	9360	8020	10700	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27685	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	11090	19410	9700	8320	11090	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27686	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	11480	20090	10040	8610	11480	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27687	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	11870	20780	10390	8900	11870	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27689	Oa Hoàng Long Mãng Bäo Bäo	2768	85	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	9130	15980	7990	6850	9130	13570	14920	15600	17640	20350	100	350	300	150	100	2000	27680
27690	Oa Hoàng Long Mãng Trß·ng Thành	2769	95	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9460	16560	8280	7090	9460	14590	16040	16770	18960	23880	100	350	300	150	100	2000	27690
27691	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	9810	17180	8590	7360	9810	14590	16040	16770	18960	23880	100	350	300	150	100	2000	27690
27692	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	10170	17800	8900	7630	10170	14590	16040	16770	18960	23880	100	350	300	150	100	2000	27690
